"ITTER107","Territorio","TIPO_DATO_CN1","Tipo aggregato (milioni di euro)","PRODOTTI1","Attività non finanziarie","VAL","Valutazione","CORREZ","Correzione","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","N","dati grezzi","2020M3","Mar-2020","2019-Q2","T2-2019",19453.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","N","dati grezzi","2020M3","Mar-2020","2019-Q4","T4-2019",19703.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","N","dati grezzi","2020M3","Mar-2020","2019-Q3","T3-2019",18200.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","N","dati grezzi","2020M3","Mar-2020","2019-Q1","T1-2019",16464.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","N","dati grezzi","2020M3","Mar-2020","2019-Q2","T2-2019",17545.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","N","dati grezzi","2020M3","Mar-2020","2019-Q4","T4-2019",17468.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","N","dati grezzi","2020M3","Mar-2020","2019-Q3","T3-2019",16616.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M3","Mar-2020","2019-Q1","T1-2019",13573.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M3","Mar-2020","2019-Q2","T2-2019",13486.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M3","Mar-2020","2019-Q4","T4-2019",14103,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M3","Mar-2020","2019-Q3","T3-2019",13296.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q1","T1-2019",79115.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q2","T2-2019",82996.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q4","T4-2019",81061,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q3","T3-2019",76326.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q1","T1-2019",35037.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q2","T2-2019",37218.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q4","T4-2019",36926.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q3","T3-2019",35500.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q1","T1-2019",13575.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q2","T2-2019",13498.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q4","T4-2019",14092.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q3","T3-2019",13309.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","V","prezzi correnti","Y","dati destagionalizzati","2020M3","Mar-2020","2019-Q1","T1-2019",80590.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","V","prezzi correnti","Y","dati destagionalizzati","2020M3","Mar-2020","2019-Q2","T2-2019",80648.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","V","prezzi correnti","Y","dati destagionalizzati","2020M3","Mar-2020","2019-Q4","T4-2019",80661.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","V","prezzi correnti","Y","dati destagionalizzati","2020M3","Mar-2020","2019-Q3","T3-2019",80782.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M3","Mar-2020","2019-Q1","T1-2019",18990.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M3","Mar-2020","2019-Q2","T2-2019",18702.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M3","Mar-2020","2019-Q4","T4-2019",18797.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M3","Mar-2020","2019-Q3","T3-2019",18848.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","V","prezzi correnti","Y","dati destagionalizzati","2020M3","Mar-2020","2019-Q1","T1-2019",13658.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","V","prezzi correnti","Y","dati destagionalizzati","2020M3","Mar-2020","2019-Q2","T2-2019",13691.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","V","prezzi correnti","Y","dati destagionalizzati","2020M3","Mar-2020","2019-Q4","T4-2019",13831.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","V","prezzi correnti","Y","dati destagionalizzati","2020M3","Mar-2020","2019-Q3","T3-2019",13759.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M3","Mar-2020","2019-Q1","T1-2019",17505.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M3","Mar-2020","2019-Q2","T2-2019",18917,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M3","Mar-2020","2019-Q4","T4-2019",19160.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M3","Mar-2020","2019-Q3","T3-2019",17698.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","V","prezzi correnti","N","dati grezzi","2020M3","Mar-2020","2019-Q1","T1-2019",16720.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","V","prezzi correnti","N","dati grezzi","2020M3","Mar-2020","2019-Q2","T2-2019",17812.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","V","prezzi correnti","N","dati grezzi","2020M3","Mar-2020","2019-Q4","T4-2019",17699.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","V","prezzi correnti","N","dati grezzi","2020M3","Mar-2020","2019-Q3","T3-2019",16927.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","V","prezzi correnti","N","dati grezzi","2020M3","Mar-2020","2019-Q1","T1-2019",30919.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","V","prezzi correnti","N","dati grezzi","2020M3","Mar-2020","2019-Q2","T2-2019",32804.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","V","prezzi correnti","N","dati grezzi","2020M3","Mar-2020","2019-Q4","T4-2019",30608.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","V","prezzi correnti","N","dati grezzi","2020M3","Mar-2020","2019-Q3","T3-2019",28061.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","Y","prezzi dell'anno precedente","N","dati grezzi","2020M3","Mar-2020","2019-Q1","T1-2019",6374.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","Y","prezzi dell'anno precedente","N","dati grezzi","2020M3","Mar-2020","2019-Q2","T2-2019",7228.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","Y","prezzi dell'anno precedente","N","dati grezzi","2020M3","Mar-2020","2019-Q4","T4-2019",6008.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","Y","prezzi dell'anno precedente","N","dati grezzi","2020M3","Mar-2020","2019-Q3","T3-2019",4816.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q1","T1-2019",77908.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q2","T2-2019",81730.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q4","T4-2019",79824.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q3","T3-2019",75161.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q1","T1-2019",18200.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q2","T2-2019",19345.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q4","T4-2019",19308.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q3","T3-2019",18484.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q1","T1-2019",16485.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q2","T2-2019",17590.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q4","T4-2019",17349.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q3","T3-2019",16649.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q1","T1-2019",30685.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q2","T2-2019",32404.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q4","T4-2019",30139.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q3","T3-2019",27726.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q1","T1-2019",13571.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q2","T2-2019",13494.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q4","T4-2019",14088.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q3","T3-2019",13305.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M3","Mar-2020","2019-Q1","T1-2019",36260.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M3","Mar-2020","2019-Q2","T2-2019",35653.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M3","Mar-2020","2019-Q4","T4-2019",35642.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M3","Mar-2020","2019-Q3","T3-2019",35856.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","V","prezzi correnti","Y","dati destagionalizzati","2020M3","Mar-2020","2019-Q1","T1-2019",19092.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","V","prezzi correnti","Y","dati destagionalizzati","2020M3","Mar-2020","2019-Q2","T2-2019",18747,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","V","prezzi correnti","Y","dati destagionalizzati","2020M3","Mar-2020","2019-Q4","T4-2019",18820.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","V","prezzi correnti","Y","dati destagionalizzati","2020M3","Mar-2020","2019-Q3","T3-2019",18882.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","V","prezzi correnti","Y","dati destagionalizzati","2020M3","Mar-2020","2019-Q1","T1-2019",17521.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","V","prezzi correnti","Y","dati destagionalizzati","2020M3","Mar-2020","2019-Q2","T2-2019",17254.3,,
